,text,likes,timestamp
2476,"मेरे को जितना गाली पड़ती, मै उतना मजबूत होता हूँ !
@RJDforIndia @yadavtejashwi @laluprasadrjd @NitishKumar @RahulGandhi #ManipurViolence #Manipur_Violence #BiharNews #patna",6,08-08-2023
2477,"They (Meetei) are not satified with what happened in #Manipur again they are already started sowing a seed of violence like #ManipurViolence for #sikkim .
Social activist for only #meiteis interest like @BinaNepram must be punished by concern authority.
@thewire_in @IndiaToday",375,08-04-2023
2478,"Wow!! Something is happening after Kwakta Incident.

#SaveMeitei  #ManipurViolence #ManipurBurning",41,08-08-2023
2479,"@majoramitbansal reveal the truth on how #Meitei_Militants operate in Manipur. The Qs as to why #ManipurViolence continue for so long & what has gone wrong is  succinctly explained here.
No effort by the State Govt to retrieve those weapons & Ammo. In fact, more lootings allowed!",439,08-08-2023
2480,"Manipur violence: State police files case against central paramilitary force Assam Rifles
#Manipur #ManipurViolence #CentralParliamentarryForce #AssamRifles #TopNews #NewsUpdate #Trending #APNLive 

apnlive.com/india-news/manip…",0,08-08-2023
2481,"TELANGANA Mein Koi Bulldozer Nahi Chalte, Na Ghar Jalte Hain : #AkbaruddinOwaisi

#NuhVoilence #Haryanaviolence #ManipurViolence",118,08-08-2023
2482,"@majoramitbansal reveal the truth on how #Meitei_Militants operate in Manipur. The Qs as to why #ManipurViolence continue for so long & what has gone wrong is  succinctly explained here.
No effort by the State Govt to retrieve those weapons & Ammo. In fact, more lootings allowed!",441,08-08-2023
2483,"Retired Lt Gen Sukhdeep Sangwan, Former DG, AR on the propaganda that AR is siding with the SoO groups:

“You know what kind of weapons they have in the SoO camps? Bolt action rifles, rusted weapons, very few semi-automatics.""

Link: piped.video/YK05Pm89XvI
 
#ManipurViolence",338,08-08-2023
2484,"Druggie kukis having their time of lives in front of a Bank at Churachanpur, Manipur at open daylight Amit riot.
#druggangkukis
#SaveManipur
#ManipurViolence 
#poppyplantation",1,08-08-2023
2485,"बीजेपी ने मणिपुर छोड़ राहुल गांधी ओर नेहरू को याद किया ! ज्यादा जानकारी के लिए देखें वीडियो 

#TRDH #BJP #Congress #aamaadmiparty #parliamentsession #rahulgandhi #arvindkejriwal #ManipurViolence #NoConfidenceMotion #ParliamentMonsoonSession 

piped.video/Y4HmEM92uaM",1,08-08-2023
2486,"No-confidence motion was brought because of violence, vandalism and atrocities on women in Manipur. 

But @BJP4India is not ready to talk about
#ManipurViolence even after bringing no-confidence motion, 
rather they are having more fun in shamelessly criticizing only the…",4,08-08-2023
2487,"We all felt pity for the #kukichin community BUT this is interesting. Apparently, the first victim during the #ManipurViolence was a Meitei. SHOCKER !!  #MeitieManipur @AbhijitChavda@delhimeitei@fpjindia@Dr__PKSingh",205,08-04-2023
2488,"#BreakingNow: कल से बीजेपी का क्विट इंडिया अभियान, भ्रष्टाचार भारत छोड़ो अभियान चलाएगी बीजेपी

#NoConfidenceMotion #LokSabha #ManipurViolence #PMModi #ParliamentMonsoonSession",634,08-08-2023
2489,"மணிப்பூர் மக்கள் பாஜக அரசின் மீது நம்பிக்கை இழந்துள்ளனர்- விசிக தலைவர் தொல்.திருமாவளவன் எம்.பி  #thirumavalavan | #Modi | #ManipurViolence | #VCK | #Parliament | #VelichamTV
@thirumaofficial
|
@narendramodi
|
@annamalai_k
|
@AmitShah",86,08-08-2023
2490,Civil police and CRPF have taken over the duties previously carried out by Assam Rifles personnel in Manipur. #ManipurViolence @ANI @htTweets @TimesNow @IndianExpress,14,08-08-2023
2491,Thank you @FriedrichPieter #Manipur #ManipurBurning #ManipurCrisis #ManipurViolence #Kuki_Zo @TamilCatholicUS @fetcana @RahulGandhi @narendramodi @PMOIndia,73,08-06-2023
2492,"Loksabhaમાં Manipur મુદ્દે Congressનાં MP Gaurav Gogoiએ PM Modiને ઘેર્યા

#pmmodi #loksabha #gauravgogoi #congress #manipur #manipurviolence #jamawat #jamawatupdate",179,08-08-2023
2493,"@majoramitbansal reveal the truth on how #Meitei_Militants operate in Manipur. The Qs as to why #ManipurViolence continue for so long & what has gone wrong is  succinctly explained here.
No effort by the State Govt to retrieve those weapons & Ammo. In fact, more lootings allowed!",442,08-08-2023
2494,"We have 3 questions for PM Modi:

1. Why has PM Modi not visited Manipur till date?

2. Why did PM Modi take almost 80 days to speak on Manipur?

3. Why hasn't PM Modi sacked the CM of Manipur till date?

: @GauravGogoiAsm
Congress MP
#ManipurViolence
#NoConfidenceMotion",314,08-08-2023
2495,"An untold story of Meitei Victim from Torbung, Bishnupur, Manipur - August 2023

#saveMeitei #saveManipur #saveHumanity #saveIntegrity #goawayKukiMilitants #ManipurViolence #ManipurRiot #ManipurNews #ManipurUnderAttack #ManipurOnFire #ManipurIsBurning #NorthEastIndia #NorthEast…",60,08-08-2023
2496,"#మణిపూర్ హింసకు వ్యతిరేకంగా నిరసనలు తెలుపుతున్న పంజాబ్ #రైతుల 

#ManipurViolence",74,08-08-2023
2497,"Evening Brief | August 8, 2023
Read more: rb.gy/xmtv0
#Kerala #RahulGandhiMP #ManipurViolence",0,08-08-2023
2498,"ಮಣಿಪುರ ಹಿಂಸಾಚಾರ ತನಿಖೆಗೆ ತ್ರಿಸದಸ್ಯರ ಸಮಿತಿ ಪ್ರಸ್ತಾಪಿಸಿದ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ 

#ManipurViolence #SupremeCourt

varthabharati.in/National/su…",26,08-07-2023
2499,"It's a critical step 2 implement #NRC 2 fight against illegal immigration.@AmitShah's speech is a commitment 2 protect our borders&ensure national security #JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai #PeaceForManipur 
#BorderSecurity",42,08-12-2023
2500,"#KukiInfiltration 
#NarcoTerrorism 
#NRC 
#SaveMeitei 
#JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai",0,08-12-2023
2501,"#InfiltrationHataoBharatBachao
#KukiInfiltration 
#NarcoTerrorism 
#NRC 
#SaveMeitei 
#JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai",0,08-12-2023
2502,"""It's high time for our political leaders, civil societies, academics, bureaucrats to take collective action to ensure a positive, secure & prosperous Manipur for our next generation"". @Bimol_Akoijam 🙏

piped.video/watch?v=3rNgBn…

#SaveManipur #SaveMeitei #MeiteiAMA…",69,08-12-2023
2506,"Amit Shah's call for implementing #NRC shows the government's commitment to protect India's integrity, to ensure only genuine citizens reside here.
#JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai
#PeaceForManipur #IndiaFirst",8,08-12-2023
2509,"#KukiInfiltration 
#NarcoTerrorism #NRC #SaveMeitei #JagjaoIndia #InfiltrationHataoBharatBachao

The evidence is right infront of them. They are just blind.",37,08-11-2023
2511,"#SecureIndia #NRC #JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei #SaveManipur
#MeiteiHaiToVikasHai #PeaceForManipur",0,08-12-2023
2516,#SaveMeitei #SaveManipur #NRC #JusticeForMeitei #InfiltrationHataoBharatBachao,0,08-12-2023
2517,"Illegal immigration poses significant challenges. Home Minister Amit Shah's speech highlights the role of NRC in identifying and addressing this issue. It's a step towards a secure and lawful India.
#NRC
#JagjaoIndia
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur…",76,08-12-2023
2518,"#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai #PeaceForManipur",0,08-12-2023
2519,"Implement #NRC to safeguard the citizen of India 
#InfiltrationHataoBharatBachao
#KukiInfiltration 
#NarcoTerrorism 
#NRC 
#SaveMeitei 
#JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai",0,08-12-2023
2522,"#NRC
#JagjaoIndia
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai
#PeaceForManipur",0,08-12-2023
2528,"Dear Bro Lalboi @ChingpuHegin 

If your bros are coming, can i request a big favor; some Ngari thumyakpis please?

I'd love you forever, if you do this Bro.

Yours true Bro,
Ngarichaba

#SaveMeitei from AngryBros
#SaveManipur from AngryBros",56,08-12-2023
2532,"Implementing the #NRC will curb narco-terrorism, illegal immigration, Manipur violence by ensuring proper identification and documentation of residents. #SecureIndia #NRC #JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei #SaveManipur
#MeiteiHaiToVikasHai #PeaceForManipur",19,08-12-2023
2537,"It's a critical step 2 implement #NRC 2 fight against illegal immigration.@AmitShah's speech is a commitment 2 protect our borders&ensure national security #JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai #PeaceForManipur 
#BorderSecurity",44,08-12-2023
2539,"2000 effin' years of history... Lest you forget!

#KukiInfiltration #NarcoTerrorism #JusticeForMeitei #JagjaoIndia #InfiltrationHataoBharatBachao #SaveMeitei #SaveManipur #MeiteiHaiToVikasHai #NRC",0,08-12-2023
2541,"#ManipurViolence

@BDUTT @AmitShah @AbhijitChavda @ramindesai @Arsenal_Homer @rahulkanwal @kartikeya_1975 @brijeshpandey27 

The burning of Meitei houses were reported to have started from 12:30 pm (on 3rd May) at Torbung Meitei area by Kuki miscreants. 
#SaveMeitei #SaveManipur",38,08-12-2023
2544,"Even kids are not spared. They are recruited for spreading hatred and to become #kukiterrorists 
#KukiInfiltration 
#NarcoTerrorism 
#NRC 
#SaveMeitei 
#JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai",0,08-12-2023
2550,"#KukiInfiltration 
#NarcoTerrorism 
#NRC 
#SaveMeitei 
#JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai 
 #tirangapridewithdd
#TirangaPridewithMeitei",0,08-12-2023
2551,"""It's high time for our political leaders, civil societies, academics, bureaucrats to take collective action to ensure a positive, secure & prosperous Manipur for our next generation"". @Bimol_Akoijam 🙏

piped.video/watch?v=3rNgBn…

#SaveManipur #SaveMeitei #MeiteiAMA…",73,08-12-2023
2553,"Manipur deserves lasting peace & prosperity. By implementing the #NRC,we can address the factors contributing to violence,ensuring that the rights and security of all citizens are protected. #PeaceForManipur
#InfiltrationHataoBharatBachao #SaveMeitei #SaveManipur #PeaceForManipur",14,08-12-2023
2555,"With the likes of @haokip_alice, can we expect better from their women?
nitter.net/x_realSam/status…

#NRC
#JagjaoIndia
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai
#PeaceForManipur",0,08-12-2023
2556,"It's a critical step 2 implement #NRC 2 fight against illegal immigration.@AmitShah's speech is a commitment 2 protect our borders&ensure national security #JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#SaveManipur
#MeiteiHaiToVikasHai #PeaceForManipur 
#BorderSecurity",46,08-12-2023
2557,"🔴📢📢 Part 3 #WarOnDrugs #Consequence #BurningOfMeiteiHouses #SaveForest

How the War on Drugs Brought Disaster to the Meitei community by #kukimilitants 

#KukiInfiltration #NarcoTerrorism #NRC #SaveMeitei #JagjaoIndia #InfiltrationHataoBharatBachao #SaveMeitei #SaveManipur…",84,08-11-2023
2560,#SaveMeitei #SaveManipur #illegalimmigrants #ManipurViolence #ManipurBurning,0,08-12-2023
2562,People without any history are jealous of our rich culture ❤️#SaveMeitei,84,08-12-2023
2565,"#LiangmaiNagaCouncil submits memorandum to CM @NBirenSingh seeking early implementation of #NRC
#InfiltrationHataoBharatBachao
#SaveManipur
#KukiInfiltration 
#NarcoTerrorism 
#SaveMeitei 
#JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#MeiteiHaiToVikasHai",39,08-12-2023
2569,"THE DIFFERENCE

#BetiBachao
#InfiltrationHataoBharatBachao
#SaveManipur
#KukiInfiltration 
#NarcoTerrorism 
#NRC 
#SaveMeitei 
#JagjaoIndia 
#InfiltrationHataoBharatBachao
#SaveMeitei
#MeiteiHaiToVikasHai",69,08-12-2023
